ctfips,ds_pm_pred
1039962400,10.13842301369863
53035081400,5.82613895890411
39127965900,10.671524109589041
53061050700,7.057987671232877
6081608100,8.356761643835616
12115002504,7.276975616438356
53063011900,11.359887397260274
42075004200,12.519303835616438
17091012000,11.802621917808219
42101024100,11.213481095890411
53033030100,7.201200794520548
22117950102,8.749040821917808
13057091003,10.913221643835616
36051030800,7.996510136986301
6017030704,7.520908493150685
34017004900,9.96836904109589
18089043401,11.858988219178082
21041950200,10.984422739726027
24003702206,9.899124109589041
6037195903,13.192129589041096
36059412900,8.901992602739726
42133024001,10.604546849315068
6059001102,14.126738904109589
13295020602,10.53279205479452
6111003700,9.638461369863014
53061052805,7.168982191780822
47157011600,10.094881369863014
8041005601,5.837906301369863
42069102800,9.563478904109589
55079007100,10.898615342465753
25001010700,6.046991506849315
29225470301,9.34105205479452
22051023901,8.589295890410959
12101032107,8.098181369863014
51760030100,9.00805698630137
25013811200,7.736057863013699
42125715700,10.85270904109589
6073003208,10.246338904109589
26125144701,10.507995616438356
48029160200,10.015565205479452
32003005809,7.057021095890411
6037203600,13.508396164383562
39085201200,11.171233424657534
6099002501,11.262388219178082
9007670200,7.462062191780822
54011001900,10.141733150684932
1073002100,12.144612328767123
34025808701,8.185580547945206
54083966100,8.089255890410959
42081011301,9.386939452054794
12103024406,7.857082739726027
12031013521,8.456011780821918
6037311802,11.954223561643836
6073017900,10.15926794520548
40111000500,9.244487397260274
23019031000,6.144235452054794
8059009829,7.59481698630137
27109002000,7.932666575342466
6073002301,10.418852876712329
51059471201,9.658579452054794
12011031102,6.605586301369863
42029302202,11.226577260273973
5023480300,9.702278630136986
8005005627,7.486963287671233
36067002400,8.044043561643836
39169003400,11.459749863013699
53063010601,10.666618356164384
48453002104,10.209545479452055
47157021141,9.88523397260274
48277000101,9.50357205479452
51059480502,9.539698356164384
26025004000,10.787537808219178
29139970100,9.742611671232877
20163974600,7.052372328767123
34039038400,9.329419726027397
26075001100,10.573893150684932
6059980000,13.693112328767123
25005611201,7.076258356164384
32003004919,8.276616438356164
37077970602,10.281966301369863
6075031400,8.779144657534247
17199020600,11.381549863013699
8087000600,5.977511506849315
31119960801,8.064406849315068
42133001000,10.92093095890411
36047055300,10.072962739726027
6111007202,10.075869780821918
42027012400,9.855898630136986
4013104223,8.309270136986301
42049000900,10.456260273972603
23027042000,6.510592273972603
42017104100,10.187092876712329
13157010200,10.375541917808219
1069041900,10.470991506849315
36061006600,10.078710136986301
6111001507,9.337225479452055
26147650100,10.582811506849315
12011020309,6.842452876712329
48229950300,6.055788219178082
36063020700,10.68464904109589
39103416100,11.36786602739726
36047065200,9.78564794520548
27019090200,6.73637405479452
6073010012,10.129631780821918
48469000201,9.555544383561644
39035141601,11.728604109589041
39147962700,11.16289397260274
39095005702,11.184831232876712
53067012310,6.858951369863014
8083969200,4.769167671232877
20169001200,8.334875616438356
6067008504,8.134966767123288
24033806708,10.050841095890411
22021000200,9.049082465753425
34005700402,10.978794794520548
17073030203,10.701376164383562
39035175105,11.637731232876712
24033806800,10.053146849315068
6035040400,6.422156712328767
41019140000,7.508460273972603
6099002503,11.362307397260274
33011002100,7.645444657534247
37139960503,8.349044931506849
11001007806,9.790867397260274
48201553100,11.292148767123288
12027010101,7.067322191780822
22085000200,9.048457808219178
18097381205,11.950364383561644
40109107210,9.744813424657534
29189216000,11.511673150684932
10001041701,8.889760547945206
34013004802,9.708635616438356
48121020601,10.159950410958904
42091206400,10.982688219178082
26049011102,10.055798904109589
18097357600,12.187754520547945
48113019018,10.484575342465753
13013180501,10.850529589041096
22005030203,9.642364657534247
49049010107,6.311491780821918
48505950302,7.720024657534247
40143007613,9.828911232876712
22071014000,8.607006849315068
28083950300,9.847275890410959
20025967100,7.121118356164384
28067950200,9.840683561643836
34039031300,9.741253150684932
1089000502,11.34603205479452
6037224410,13.52862301369863
42073011200,10.949795890410959
47097050100,9.950867671232877
34023004400,9.314074794520548
27053025803,7.72657397260274
37181960900,9.734736164383562
40109108304,9.380208767123288
13063040619,11.261428219178082
6081600900,8.675340547945206
12086009807,7.101645753424658
48439111542,10.344792328767123
6037271100,12.693069863013699
19039960300,8.729522739726027
29027070500,9.643852876712329
6065048901,11.905549863013699
12103028300,7.396301917808219
23019006200,6.53465605479452
26125171300,10.94422
25003921400,7.276749643835616
6079010403,6.24676
21047201501,10.413115616438356
56025001700,3.53190895890411
29093950400,9.449764328767123
6065049700,10.423089863013699
18075962800,11.885844383561644
6071002304,11.682825205479452
37067003806,9.998344383561644
12086008304,7.056600821917808
44001030800,6.339607397260274
36067015400,7.914228219178082
48201251600,10.326354246575342
19045000900,10.29310794520548
20069962600,7.248981643835616
6037573800,13.731841643835616
6059052502,12.866694794520548
41017000100,5.930182684931507
1073013400,12.315563287671233
49009960100,4.405209397260274
47001020100,9.896919452054794
48181001101,9.753928767123288
17113005101,11.38641698630137
19005960500,8.699352876712329
40143007641,9.754588219178082
12105011833,7.957131397260274
42101031200,11.096473424657534
8005005614,7.611551506849315
12071080100,6.959755890410959
25001014900,6.114301643835616
39049008161,11.52473205479452
26073000900,8.988871917808219
55059002400,11.127368493150685
6037534301,14.108245205479452
34027045401,8.761716712328767
37043950100,8.300083287671233
6001450605,8.25400495890411
54107010800,10.101661917808219
21059001800,11.885555342465753
55025002401,9.727735890410959
9001105200,8.879972767123288
6085506102,7.96673405479452
53011040510,6.740389315068493
12095012402,7.74355205479452
12057002100,8.396144657534247
53033010800,7.164878356164384
46121940100,4.935287123287671
42133010220,11.072050684931507
12105011605,7.824426739726027
27157490200,7.865049315068493
6047001902,10.456838547945206
48141010401,8.467187397260274
18095001400,11.247464931506849
39063000800,11.36136602739726
25015820600,7.60085301369863
34017014700,10.006551780821918
6071002305,12.017929315068493
26163542300,11.01621698630137
29095014203,9.216027397260274
20169000900,8.361570684931507
36005033000,9.883406575342466
45079010410,10.275757534246575
6001432100,8.993475068493151
12103020201,7.47043698630137
34039037601,9.397964109589041
36047003000,9.932817808219178
22039950400,8.899036438356164
13073030102,10.819148493150685
17031381700,13.25847205479452
36087010803,9.085856246575342
6085503712,7.765074794520548
39089751900,11.02460794520548
36055013101,8.514389589041096
16019970402,7.255471780821918
37133002201,8.847103643835616
12063210900,9.848735890410959
17029001200,11.330887671232877
36005015500,9.833734465753425
24003740601,10.430179726027397
24510030100,10.533936438356164
4013422103,9.272315068493151
51075400300,8.636971232876712
36059521602,8.536101095890411
34027041603,8.936370684931507
51600300100,9.413201643835616
17163503332,11.207634246575342
37135010901,10.128914794520548
6037430002,11.627126849315068
19155021603,8.669852602739726
36059406600,9.129714794520548
22051022500,8.644268767123288
55073001103,7.912089589041096
19011960600,9.515780821917808
36047015000,9.889130136986301
6019007004,16.22729698630137
26163565100,10.886418904109589
26161412000,10.801984931506849
26163577100,10.990532328767123
34005704012,10.196863835616438
6037620201,12.559766301369863
26163577300,10.945475890410959
6097152400,8.194338356164384
6083002206,8.728947671232877
12057011706,8.225978904109589
12127083003,6.892341643835616
24027606806,10.504494520547945
6073008800,10.360661369863014
8063962300,5.586696712328767
36033950502,6.198884657534247
17043846205,12.608126575342466
39049001200,11.684029315068493
6037262706,11.876455890410959
30031000701,6.19544
12086009006,7.379845753424658
37063001304,10.547036438356164
51165010500,8.652103835616438
4013092708,8.51526794520548
30029001000,8.518926849315068
42011000500,11.726658082191781
55101001602,11.022061643835616
36047029600,9.836621643835616
36103159512,7.683715068493151
29223690300,9.547442191780822
4019002904,6.896163561643836
19163011200,10.451960273972603
42101036000,10.896052602739726
39045031000,10.862347671232877
36047101200,9.774234246575342
4013318501,9.134208493150685
39155931700,11.052702191780822
18089030400,13.252982739726027
25013801605,7.712114767123288
1073002000,12.183528219178082
47037015501,10.922081643835616
47065011311,10.725842465753425
17031580200,13.242773150684932
6065981000,5.640306849315068
27053000101,7.660224493150685
6025010102,7.497774794520548
8035014406,5.840824657534247
6085503324,7.443675671232877
37065021400,9.984794520547945
1117030217,11.822575068493151
32031002205,7.685164383561644
45085000500,9.795673424657534
48113013610,10.490882191780822
22107000100,9.025799726027397
17043844401,12.793394794520548
24033800606,9.285841095890411
49011125405,8.458269315068493
29213480105,9.514490684931507
12086004403,6.838136712328767
13151070110,11.343157534246575
21111012501,12.378772602739726
42101005000,11.40911397260274
33013003006,7.614284328767123
6037533902,14.137032602739726
19113001002,9.930458356164384
6073017056,9.97122602739726
37071031302,10.55269698630137
48171950100,8.34424304109589
13117130306,10.695997260273973
48133950500,8.140636712328767
13121010508,11.337164383561644
45035010400,9.365217260273973
36037950700,8.566196164383562
51059430600,9.282536712328767
42133023710,10.598150410958904
1071950600,10.242296164383562
6085508404,7.908550547945206
1073003900,12.500481917808219
42043022606,11.726741095890411
21155970300,10.687763561643836
37067003107,9.992307123287671
55087012504,9.219379178082192
36055012100,8.460366849315068
48167723100,9.545797808219178
29510117400,11.473032876712329
42133023500,11.513130684931507
29207470200,10.591490136986301
42051260100,11.429595342465753
48439111405,10.282794246575342
48041002014,9.701982465753425
27125010200,6.091107123287671
34023008102,9.167892328767123
12115001903,7.342895342465753
6037576401,13.095530410958904
35001003712,6.542596438356164
20091052802,9.532369315068493
17037001300,11.533092602739726
12095016509,7.520289589041096
4013421701,8.777244383561644
42109070400,10.437805479452055
42045404103,11.317317260273973
26125183700,10.923229315068493
13305970500,9.845967671232877
45051051202,8.974759452054794
36055004000,8.619976164383562
6071006604,12.081501643835616
44007013202,6.312737808219178
24033800412,9.964588219178082
26065005002,10.294586849315068
26155030500,9.814721068493151
47031970500,9.704867123287671
18089010600,13.199535342465753
48029121112,10.070670136986301
37063002027,10.661831780821918
17097861611,11.498927671232877
53053071407,6.741786849315068
56013000300,3.36844504109589
17031801100,12.254234246575342
17111871104,11.591763287671233
34007607000,11.150529863013699
6067006101,9.324862739726027
51710000600,8.684854794520548
6013355111,9.32845498630137
31055007443,9.185515068493151
53063010202,10.716978356164384
20091053108,9.55058794520548
25027736400,7.197495479452055
6059063004,12.03873397260274
40143007702,9.37440602739726
29069360800,10.62202794520548
6019004303,14.904674246575342
25017364101,7.647889780821918
21111001400,12.349587123287671
36047087401,10.086410684931507
37071031600,10.370061369863014
36105952000,7.848533150684932
32031001105,7.605767808219178
18003011205,12.39379397260274
36007012900,8.591202191780822
36047020600,9.920429315068493
34013004400,9.671007397260274
16017950500,8.906932602739726
29037060600,9.175229315068493
37183051400,10.847481643835616
39025041406,11.620572876712329
37039930400,8.459461095890411
47157021138,9.919645479452055
6067009618,9.801933150684932
30027030200,4.591628602739726
46099010300,7.386589589041096
6085503903,7.703659178082192
13057090803,10.715588493150685
45041980100,9.958951232876712
48039662400,9.790297534246575
36005033500,9.813140876712329
18089012200,13.11413095890411
9001021100,9.03760704109589
17043845811,12.904436438356164
48113016518,10.365777534246575
12105015900,7.52644095890411
47037010401,10.775147123287671
37141920102,8.279687479452055
13121007100,11.549784657534247
20155000600,8.50883205479452
6059032014,11.795687123287671
42101025600,11.058155616438356
17031670500,13.280292876712329
36103123802,8.303195890410959
6073008702,10.38061698630137
39021010500,11.275727123287671
55035001600,7.737526849315068
45079010309,10.139785205479452
39017010600,11.933541095890411
48201511100,11.620205753424658
4013816500,8.675347397260274
17195001700,10.814498904109589
37049961001,8.698106849315068
42091205905,10.890863561643836
36071013300,8.650464465753425
48113014206,10.438018356164384
36057070700,8.026444931506849
36055013401,8.442562739726027
12086006503,7.13668794520548
1045021200,10.427361643835616
51173030400,8.346644931506849
53011041112,7.785961369863014
12033003000,9.385631780821918
33015065007,7.021343917808219
12071050209,7.275204657534247
28039950302,9.258996438356164
48029152201,9.59825205479452
36103135303,8.48528498630137
27163070602,7.850913205479452
12095015901,7.648410410958904
36087013401,9.377645479452055
12063211100,9.631881369863014
12011010405,6.746215890410959
28049000900,10.284641917808219
39041011423,11.553777534246575
48303000100,7.853617753424658
6073012402,10.28034602739726
36019100400,5.924494520547945
6059042339,10.825488767123288
39061020602,11.950751780821918
21183920300,11.210156164383562
6037551000,14.219175890410959
6037461501,11.488144931506849
37025041302,10.603397808219178
6001441524,8.464371506849315
42097081600,10.592391506849315
12019030202,8.067245205479452
19101090400,9.67383205479452
34013013800,9.589701643835616
36029006800,10.219
31055005600,9.190276438356164
19193001800,8.803839726027397
51061930206,8.605915890410959
26163570100,10.961278904109589
25013811102,7.735564849315068
51085320601,8.789430136986301
42101011700,11.331245205479452
6071009716,8.41981698630137
26125137700,10.731764931506849
48113016626,10.350443287671233
32003002825,8.591268493150685
17073030900,10.831237260273973
47037015613,10.938098904109589
6029000506,15.024141643835616
1095030401,11.080357534246575
42119090200,9.905159452054794
50023954400,5.456127753424658
37101041202,10.456309863013699
37071031101,10.576903561643836
54045956600,9.238124109589041
48061012612,8.587499178082192
37081015800,10.071175890410959
6083002209,8.766085205479452
53033028200,7.115507890410959
39035180103,11.449642739726027
55125940000,6.292439506849315
24510090800,10.523310410958904
24005430800,10.562926575342466
34015501606,9.915975342465753
35049010316,5.768143287671233
55101001702,11.056772328767123
42003070800,11.627313150684932
29095010600,9.231829315068493
17031711400,13.297980273972603
13089023312,11.381421643835616
6059021917,13.412664383561644
26163532400,11.072796164383562
39153532001,11.554501917808219
51013102701,9.571972602739726
45085002000,10.081515068493151
39083006802,10.826577534246575
48177000400,9.42123698630137
48015760200,10.056265205479452
25009204101,7.237131232876712
55089640200,10.103187397260274
22103040604,8.712852602739726
36081021600,9.567136164383562
6101050501,9.011417260273973
37129010300,8.498350739726027
37183053522,10.796001369863014
40107080700,8.992100547945206
6075012301,9.273569863013699
42069100300,9.650061917808219
12083001104,7.95490301369863
48479001721,8.01038602739726
48201231500,11.394574246575342
1113030902,11.353421643835616
26059050500,10.807762465753425
6047001601,11.14618701369863
45051070101,9.218846575342466
37141920202,8.295725835616438
1015001201,11.255413698630137
6037117405,11.001704109589041
12011031002,6.630541095890411
39035161000,11.67388
21027960100,11.525807397260274
13135050311,11.277865753424658
27053027400,7.399739232876712
51059422401,9.183661369863014
28159950200,9.76257698630137
53061051702,7.22335698630137
9003503500,8.015520712328767
48113019301,10.441536438356164
38015011400,4.951450684931507
21219950100,10.588946849315068
8123002501,4.928530575342466
10003014706,9.901173424657534
19103010100,9.999171780821918
12109021205,7.29782904109589
39061021900,12.179429589041096
12099001907,6.494668493150685
48113020700,10.50120301369863
53035080101,5.721956794520548
12103027205,7.74435095890411
6031001500,15.242913698630137
48439111306,10.281536438356164
36081013600,9.583735890410959
26111291000,8.985468301369863
36075020901,7.920050684931507
42003260200,11.430436438356164
24031703206,10.103184931506849
17031650100,13.291884657534247
36103190800,7.041624383561644
29189220432,11.064520547945206
48409011100,9.383229863013699
6073007903,10.171718356164384
29139970200,9.685114739726027
1055010601,11.215679178082192
55073002300,7.446862465753425
13245010906,10.905118630136986
36047023300,10.112630684931507
4013216819,7.001966849315068
6037602505,13.261640547945206
49037942000,4.939301095890411
26163576300,10.929123561643836
48029171501,9.950345479452055
24005440200,10.462983561643836
51740212000,8.752798630136986
6067000400,9.555764383561644
29183312193,10.680183835616438
8087000100,5.643597534246575
48113016523,10.324475068493151
8069001808,5.434136410958904
17197880420,12.172562739726027
34023002301,9.429928493150685
36081116700,9.626971232876712
32003003419,7.335397534246575
35031945400,5.726249589041096
24003731102,9.748712328767123
25013801800,7.776350547945206
12011030201,6.642372602739726
36055006300,8.616759452054794
12011060403,6.954664383561644
36005023502,9.847022630136986
8069001111,5.688419369863014
51107610900,8.922858082191781
25027707200,7.12412802739726
1087231800,11.279729863013699
24033802301,9.564637260273973
37109070201,10.357381369863014
21195930900,9.198992876712329
4013111204,9.191369863013699
40109107801,9.713369863013699
6037534101,14.087022739726027
54081000900,8.698921917808219
42101014000,11.406665753424658
13051010605,9.873480273972603
44001030602,6.594995068493151
36061014401,10.029851506849315
39035152201,11.316647123287671
48201521100,11.626620273972603
26125171600,10.95761205479452
17015960500,10.495070684931507
40109101500,9.698475616438356
49007000300,5.627366849315068
6073003304,10.367866575342466
8005006000,7.847875616438356
11001009000,9.863817534246575
27163071010,8.154024109589041
6011000400,6.682943315068493
48441013100,7.918267671232877
12057006000,8.254169315068493
48201450400,11.503025479452055
4019004039,6.795129589041096
45031010900,9.969202465753425
6059099509,13.229320547945206
12083000802,7.883138904109589
1057020300,10.188368493150685
6047002402,9.484965479452055
48201312200,11.5737
42069112500,9.659724931506849
47063100500,10.073645753424658
1017954400,11.102883561643836
36047024900,10.110127397260274
55105003002,10.110947397260274
12086016700,7.143269863013699
24003751103,10.369101917808219
36005022703,9.832671890410959
8059009850,5.784318630136986
1073012402,12.318888767123288
36083040800,8.77577205479452
24031701415,10.210780273972603
21037050100,11.935411506849315
34013013700,9.636037260273973
1095030500,11.15238794520548
31185969900,8.156190684931507
53061053802,5.791298547945206
48439113114,10.390601369863014
13175950201,10.85651095890411
22101040500,8.413412876712329
18153050300,11.151018630136986
21085950500,10.865356438356164
24013506200,9.988021369863014
39045032000,10.841022465753425
5051011800,9.764584657534247
24031700500,9.54056301369863
13261950200,11.056777808219178
13089022403,11.588702465753425
32003005607,4.744435616438356
48201531300,11.611979452054794
8037000403,3.93436
36085024401,9.291873424657534
45091061006,10.705268493150685
48029131611,10.061142739726027
6067009619,9.804994246575342
32005001100,6.776086082191781
31101000300,5.869573424657534
17073031000,10.843397260273973
48303010404,7.642066301369863
6037297120,11.934829589041096
26163540400,11.007807671232877
12009064123,7.033450410958904
24031703220,10.106571780821918
8041005105,5.818010684931507
12105014201,7.525725506849315
53053072906,6.930072712328767
44009051305,5.209440821917808
26163554800,10.964254520547945
31055004900,9.203122739726027
24043011000,9.40491095890411
1079979600,11.018926575342466
18089040401,12.994777808219178
47157021746,10.06844602739726
12073001401,10.097182191780822
37153970400,9.846675890410959
6001440308,8.485696739726027
12105012128,7.991540356164384
28143950200,9.817142465753425
41051009603,7.622192602739726
12009062302,7.104651232876712
47093005812,10.249207123287671
17163503211,11.40139205479452
12086009028,7.386606849315068
13177020402,10.869311534246575
36061015601,10.006074246575342
6067009112,9.376351506849315
12103026701,7.67245698630137
33017081100,7.115811506849315
45019005000,8.538460547945206
27163070703,7.878194821917808
24510060300,10.53686
25009253205,7.417350465753425
18141011504,12.725568493150685
51061930403,8.744961369863014
53033029902,7.141742109589041
19061001102,9.721193698630137
12057010209,8.17794301369863
24003731105,9.842031506849315
6097151601,8.35185397260274
6111007512,10.060975095890411
18089042505,12.584918630136986
48029170700,10.0325
48201554302,11.298565753424658
47157021620,9.79244794520548
34025802100,8.961768767123288
42103950801,8.492974794520548
40115574400,9.630817260273973
53021020606,8.696238904109589
17031801000,12.288388767123288
36061015802,10.002701095890411
26107960500,8.384596794520548
37159051302,10.364283835616438
17043845704,12.815544109589041
45063021113,10.144486301369863
56013940202,4.531048082191781
6061022100,6.500046164383562
18093950900,10.592391232876712
55107960100,6.626752602739726
34001002500,8.307711780821918
51683910201,9.079855890410959
10003003002,10.399732328767123
53033032703,5.400654109589041
21215080102,11.333624109589041
47013951100,9.376592328767123
12065250102,9.925659726027397
24510280404,10.540578356164384
6037236204,13.296511232876712
18019050304,12.158154794520548
5119004800,10.493011780821918
48089750400,9.35484
26163564401,10.817622739726027
11001010900,9.439625753424658
28083950100,9.896372876712329
8031003201,8.531976712328767
13147960200,10.266326301369863
51083930800,9.518320547945206
19181021200,8.720795616438356
29225470401,9.164960821917808
36119006600,9.68058594520548
12009071334,6.94591698630137
17137952200,10.571211506849315
50027965502,6.773895095890411
20175966000,7.098438630136986
6037572201,13.39149205479452
37047930100,8.88394197260274
36027190102,8.833870410958904
6065041102,13.427349589041096
13215010702,11.374193150684932
56017967800,4.115372602739726
39049006392,11.642357808219178
21111004400,12.371884383561644
42043024700,11.298516164383562
36047029000,9.85130794520548
25017352300,7.486518082191781
25017350300,7.547158630136986
10003000400,10.422573424657534
21151010901,9.942114520547945
19195690200,7.957269589041096
12005000805,9.207124657534247
51143010801,9.620939178082192
35007950600,4.189000356164384
17031770202,12.467597808219178
24031700822,9.907398082191781
12113010811,9.08071095890411
34015501609,10.192778356164384
29187950300,9.902209452054794
22105953700,8.635640821917808
21235920700,9.295463561643836
18097360402,11.864791506849315
48113017001,10.204546849315068
18163980100,12.222891780821918
6037430721,11.923155342465753
6037570002,13.97918
36067004000,8.016842191780822
40145030502,9.973311506849315
41009970900,7.168423561643836
26049013600,10.013693698630137
6059001506,13.932058356164384
25025010702,7.474097534246575
17097863903,11.730192602739726
39085205800,10.462860273972603
37119001200,10.767348767123288
26155030400,9.802828794520548
25027726100,7.046346109589041
55079008600,10.94318
6067008402,7.843953068493151
32003005108,8.156555342465753
48027020202,9.578236164383562
54039001901,9.947122465753425
42071012103,12.704001095890411
48441012100,7.917570410958904
40071001301,8.939224657534247
36047045400,9.888243287671233
6037228900,13.979436164383562
17031410600,13.229901369863014
40109108709,9.274361095890411
26163569100,10.962329863013699
17031681200,13.301763561643836
39033974800,10.912838356164384
45027960201,9.663199178082192
36047062000,9.659062739726027
6075026004,8.849641917808219
48201420300,11.540389589041096
4013113801,9.434094246575342
22007050400,8.875694520547945
18105000201,10.030987397260274
53033001702,7.186625205479452
39049009497,11.369769589041096
4013811000,9.622784657534247
36075021601,7.619015890410959
42061950100,10.015535616438356
13121011100,11.574209863013699
17173959400,11.303782191780822
17135957600,11.059479178082192
36059301300,9.428573369863014
24031700817,9.939198082191781
26081014501,11.104835342465753
54039011301,9.715394246575342
47179060700,9.262348767123288
35001000603,6.368382191780822
24043000800,9.547939452054794
6037212702,13.175933424657534
51510201300,9.450938356164384
42043022605,11.750790410958904
8001009306,8.558422191780822
12086008902,7.367496164383562
17043842708,12.706930136986301
44007001400,6.895610684931507
12071010501,7.281461369863014
40027202005,9.743315068493151
22015011300,9.984907232876712
13039010500,8.425058356164384
39093070902,10.870069315068493
20003953700,9.111420931506849
28099010200,9.97655397260274
39035121700,11.786988767123288
40109102400,9.700277260273973
39035186105,11.439786849315068
17031210602,12.939388219178082
24031701701,10.022326849315068
4019004037,6.931510410958904
39113040306,11.67620794520548
34031124311,9.423477260273973
6061021322,8.61610498630137
17031801601,12.102467123287671
27063480400,7.64779095890411
17103000800,10.962198904109589
48241950400,8.916208219178082
41039005000,7.73719397260274
29165030600,9.673718904109589
6037408133,13.36564904109589
16083000800,7.449200821917808
34011040800,9.387312602739726
48061011802,8.805113150684932
6095250900,10.167162191780822
37057062001,10.148264383561644
22057021100,7.884493698630137
13227050500,10.034881917808219
34013003800,9.690574246575342
53063014300,9.822116438356164
29047021404,9.408909863013699
51179010201,8.760655068493151
19103010500,10.058132876712329
36047096200,9.880082191780822
48071710401,8.855515616438356
29115490200,9.075066575342466
6067004011,9.682538082191781
28049001600,10.303956712328767
39035194900,11.581721643835616
48201433201,11.532764109589041
39061001000,12.021230136986301
42079210700,9.681885479452055
13089021214,11.345600273972603
39035152303,11.331372876712329
22113950200,8.496938082191781
33001965400,6.615631232876712
42041011802,11.142107397260274
37063001001,10.559045479452055
20091051400,9.565256164383562
42071014700,12.253238904109589
8005004951,8.412943287671233
48139060214,10.314216712328767
4013811700,9.264257260273973
26049000800,9.984155342465753
45075011800,9.99724301369863
42049980109,10.271362465753425
21155970400,10.794701095890411
48113014407,10.422032328767123
38083960200,4.747102876712329
37135012100,10.436642739726027
10003002600,10.318656712328767
36047117602,9.786907671232877
4013061038,7.519353424657534
42101010900,11.458096164383562
6037700300,12.719919178082192
37137950202,8.093533150684932
6017031100,6.588746219178082
53063003100,11.210128219178082
8035014123,6.100505205479452
17049950600,11.542187671232877
45035010815,9.360805479452055
17097864101,11.674459452054794
48439113104,10.387484657534247
55061960500,8.670873424657534
48485010400,8.540719178082192
17031410100,13.20172794520548
12086000126,6.858250684931507
23013970700,6.783065726027397
48113014138,10.473942739726027
32003005434,7.581008493150685
18005010800,10.985198082191781
42003981200,11.511817808219178
51073100202,8.447765753424658
18141001900,12.457744657534247
34023001001,9.332215068493151
48479001105,8.00918904109589
13153021103,11.103137452054794
29095014806,9.200368219178082
13139001605,10.643144383561644
17031210700,12.951518356164384
48375010400,7.273559178082192
33015069300,6.982677643835616
17031081800,13.058736164383562
13029980000,9.895895068493151
36061021200,9.900068438356164
36113070100,8.433530684931507
41051004001,8.149915890410959
21111011002,12.11033397260274
